



移动专区,#genre#
广东少儿,http://113.64.146.32:2024/hls/43/index.m3u8
岭南戏曲,http://113.64.146.32:2024/hls/47/index.m3u8

现代教育,http://113.64.146.32:2024/hls/49/index.m3u8
嘉佳卡通,http://113.64.146.32:2024/hls/50/index.m3u8
卡酷动画,http://113.64.146.32:2024/hls/51/index.m3u8
金鹰卡通,http://113.64.146.32:2024/hls/52/index.m3u8
炫动卡通,http://113.64.146.32:2024/hls/53/index.m3u8
优漫卡通,http://113.64.146.32:2024/hls/54/index.m3u8
中国教育,http://113.64.146.32:2024/hls/55/index.m3u8
山东教育,http://113.64.146.32:2024/hls/56/index.m3u8

广东卫视,http://113.64.146.32:2024/hls/58/index.m3u8
南方卫视,http://113.64.146.32:2024/hls/59/index.m3u8
湖南卫视,http://113.64.146.32:2024/hls/60/index.m3u8
浙江卫视,http://113.64.146.32:2024/hls/61/index.m3u8
陕西卫视,http://113.64.146.32:2024/hls/62/index.m3u8
山西卫视,http://113.64.146.32:2024/hls/63/index.m3u8
内蒙古卫视,http://113.64.146.32:2024/hls/64/index.m3u8
青海卫视,http://113.64.146.32:2024/hls/65/index.m3u8
海南卫视,http://113.64.146.32:2024/hls/66/index.m3u8
江苏卫视,http://113.64.146.32:2024/hls/67/index.m3u8
东方卫视,http://113.64.146.32:2024/hls/68/index.m3u8
安徽卫视,http://113.64.146.32:2024/hls/69/index.m3u8
北京卫视,http://113.64.146.32:2024/hls/70/index.m3u8
天津卫视,http://113.64.146.32:2024/hls/71/index.m3u8
山东卫视,http://113.64.146.32:2024/hls/72/index.m3u8
江西卫视,http://113.64.146.32:2024/hls/73/index.m3u8
深圳卫视,http://113.64.146.32:2024/hls/74/index.m3u8
湖北卫视,http://113.64.146.32:2024/hls/75/index.m3u8
辽宁卫视,http://113.64.146.32:2024/hls/76/index.m3u8
黑龙江卫视,http://113.64.146.32:2024/hls/77/index.m3u8
贵州卫视,http://113.64.146.32:2024/hls/78/index.m3u8
四川卫视,http://113.64.146.32:2024/hls/79/index.m3u8
河南卫视,http://113.64.146.32:2024/hls/80/index.m3u8
云南卫视,http://113.64.146.32:2024/hls/81/index.m3u8
重庆卫视,http://113.64.146.32:2024/hls/82/index.m3u8
河北卫视,http://113.64.146.32:2024/hls/83/index.m3u8
东南卫视,http://113.64.146.32:2024/hls/84/index.m3u8
广西卫视,http://113.64.146.32:2024/hls/85/index.m3u8
吉林卫视,http://113.64.146.32:2024/hls/86/index.m3u8
宁夏卫视,http://113.64.146.32:2024/hls/87/index.m3u8
西藏卫视,http://113.64.146.32:2024/hls/88/index.m3u8
新疆卫视,http://113.64.146.32:2024/hls/89/index.m3u8
甘肃卫视,http://113.64.146.32:2024/hls/90/index.m3u8
兵团卫视,http://113.64.146.32:2024/hls/91/index.m3u8
三沙卫视,http://113.64.146.32:2024/hls/92/index.m3u8
延边卫视,http://113.64.146.32:2024/hls/93/index.m3u8
厦门卫视,http://113.64.146.32:2024/hls/94/index.m3u8

揭阳公共,http://113.64.146.32:2024/hls/1/index.m3u8
揭阳综合,http://113.64.146.32:2024/hls/2/index.m3u8
惠来综合,http://113.64.146.32:2024/hls/3/index.m3u8
汕头综合,http://113.64.146.32:2024/hls/4/index.m3u8
经济生活,http://113.64.146.32:2024/hls/5/index.m3u8
汕尾-1,http://113.64.146.32:2024/hls/7/index.m3u8
影迷电影,http://113.64.146.32:2024/hls/9/index.m3u8
鳯凰资讯,http://113.64.146.32:2024/hls/10/index.m3u8
鳯凰中文,http://113.64.146.32:2024/hls/11/index.m3u8
无线星河,http://113.64.146.32:2024/hls/12/index.m3u8
惠来公共,http://113.64.146.32:2024/hls/13/index.m3u8
龍翔時代,http://113.64.146.32:2024/hls/14/index.m3u8
CCM电影,http://113.64.146.32:2024/hls/15/index.m3u8
动作电影,http://113.64.146.32:2024/hls/17/index.m3u8






珠江台,http://180.137.21.144:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://180.137.21.144:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
广东科教,http://180.137.21.144:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
南方卫视,http://180.137.21.144:8181/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
广东新闻,http://180.137.21.144:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广东公共,http://180.137.21.144:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广东影视,http://180.137.21.144:8181/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
广东少儿,http://180.137.21.144:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
广东体育,http://180.137.21.144:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://180.137.21.144:8181/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://180.137.21.144:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://180.137.21.144:8181/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://180.137.21.144:8181/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://180.137.21.144:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0

广西卫视,http://180.137.21.144:8181/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://180.137.21.144:8181/tsfile/live/1031_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://180.137.21.144:8181/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://180.137.21.144:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://180.137.21.144:8181/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://180.137.21.144:8181/tsfile/live/1038_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://180.137.21.144:8181/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://180.137.21.144:8181/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://180.137.21.144:8181/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://180.137.21.144:8181/tsfile/live/1042_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://180.137.21.144:8181/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://180.137.21.144:8181/tsfile/live/1044_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://180.137.21.144:8181/tsfile/live/1045_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://180.137.21.144:8181/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://180.137.21.144:8181/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://180.137.21.144:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
教育一套,http://180.137.21.144:8181/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://180.137.21.144:8181/tsfile/live/1059_1.m3u8?key=txiptv&playlive=1&authid=0
珠江台,http://180.137.21.144:8181/tsfile/live/1060_1.m3u8?key=txiptv&playlive=1&authid=0
动作电影,http://180.137.21.144:8181/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
影迷电影,http://180.137.21.144:8181/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://180.137.21.144:8181/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
茂名综合,http://180.137.21.144:8181/tsfile/live/1070_1.m3u8?key=txiptv&playlive=1&authid=0
茂名公共,http://180.137.21.144:8181/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0
海南卫视,http://180.137.21.144:8181/tsfile/live/1072_1.m3u8?key=txiptv&playlive=1&authid=0
本港台,http://180.137.21.144:8181/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
牛哥台,http://180.137.21.144:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
有线娱乐1,http://180.137.21.144:8181/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
有线娱乐2,http://180.137.21.144:8181/tsfile/live/1076_1.m3u8?key=txiptv&playlive=1&authid=0
玉林台,http://180.137.21.144:8181/tsfile/live/1077_1.m3u8?key=txiptv&playlive=1&authid=0
早期教育,http://180.137.21.144:8181/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
有线娱乐3,http://180.137.21.144:8181/tsfile/live/1080_1.m3u8?key=txiptv&playlive=1&authid=0
龙翔电影,http://180.137.21.144:8181/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://180.137.21.144:8181/tsfile/live/1082_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰中文,http://180.137.21.144:8181/tsfile/live/1083_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰香港,http://180.137.21.144:8181/tsfile/live/1084_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://180.137.21.144:8181/tsfile/live/1085_1.m3u8?key=txiptv&playlive=1&authid=0
广州台,http://180.137.21.144:8181/tsfile/live/1086_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://180.137.21.144:8181/tsfile/live/1092_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://180.137.21.144:8181/tsfile/live/1089_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡酷,http://180.137.21.144:8181/tsfile/live/1091_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://180.137.21.144:8181/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
炫动卡通,http://180.137.21.144:8181/tsfile/live/1095_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://180.137.21.144:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://180.137.21.144:8181/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://180.137.21.144:8181/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://180.137.21.144:8181/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
怀旧剧场,http://180.137.21.144:8181/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://180.137.21.144:8181/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
体育赛事,http://180.137.21.144:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://180.137.21.144:8181/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0
先锋乒羽,http://180.137.21.144:8181/tsfile/live/1064_1.m3u8?key=txiptv&playlive=0&authid=0
新动漫,http://180.137.21.144:8181/tsfile/live/1063_1.m3u8?key=txiptv&playlive=0&authid=0
家庭影院,http://180.137.21.144:8181/tsfile/live/1056_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://180.137.21.144:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=0&authid=0
甘肃卫视,http://180.137.21.144:8181/tsfile/live/1046_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://180.137.21.144:8181/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
广西影视,http://180.137.21.144:8181/tsfile/live/1054_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://180.137.21.144:8181/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://180.137.21.144:8181/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
广西科技,http://180.137.21.144:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV1,http://180.137.21.144:8181/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0
中国气象,http://180.137.21.144:8181/tsfile/live/1137_1.m3u8?key=txiptv&playlive=0&authid=0
西藏卫视,http://180.137.21.144:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://180.137.21.144:8181/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://180.137.21.144:8181/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://180.137.21.144:8181/tsfile/live/1032_1.m3u8?key=txiptv&playlive=0&authid=0
广西都市,http://180.137.21.144:8181/tsfile/live/1051_1.m3u8?key=txiptv&playlive=0&authid=0
广西新闻,http://180.137.21.144:8181/tsfile/live/1052_1.m3u8?key=txiptv&playlive=0&authid=0




CCTV1,http://175.9.41.8:8088/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://175.9.41.8:8088/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://175.9.41.8:8088/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://175.9.41.8:8088/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://175.9.41.8:8088/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://175.9.41.8:8088/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://175.9.41.8:8088/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://175.9.41.8:8088/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://175.9.41.8:8088/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://175.9.41.8:8088/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://175.9.41.8:8088/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://175.9.41.8:8088/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://175.9.41.8:8088/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://175.9.41.8:8088/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://175.9.41.8:8088/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://180.137.21.144:8181/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://180.137.21.144:8181/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://175.9.41.8:8088/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
湖南都市,http://175.9.41.8:8088/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
湖南娱乐,http://175.9.41.8:8088/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
湖南金鹰,http://175.9.41.8:8088/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://175.9.41.8:8088/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://175.9.41.8:8088/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://175.9.41.8:8088/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://175.9.41.8:8088/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://175.9.41.8:8088/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://175.9.41.8:8088/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://175.9.41.8:8088/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://175.9.41.8:8088/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://175.9.41.8:8088/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://175.9.41.8:8088/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://175.9.41.8:8088/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,http://175.9.41.8:8088/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0









联通专区,#genre#


CCTV1,http://ycsj.aguihome.com:4022/rtp/233.50.201.118:5140
CCTV2,http://ycsj.aguihome.com:4022/rtp/233.50.201.119:5140
CCTV3,http://ycsj.aguihome.com:4022/rtp/233.50.201.196:5140
CCTV4,http://ycsj.aguihome.com:4022/rtp/233.50.200.101:5140
CCTV5,http://ycsj.aguihome.com:4022/rtp/233.50.201.197:5140
CCTV5+,http://ycsj.aguihome.com:4022/rtp/233.50.201.220:5140
CCTV6,http://ycsj.aguihome.com:4022/rtp/233.50.201.198:5140
CCTV7,http://ycsj.aguihome.com:4022/rtp/233.50.201.120:5140
CCTV8,http://ycsj.aguihome.com:4022/rtp/233.50.201.199:5140
CCTV9,http://ycsj.aguihome.com:4022/rtp/233.50.201.121:5140
CCTV10,http://ycsj.aguihome.com:4022/rtp/233.50.201.122:5140
CCTV11,http://ycsj.aguihome.com:4022/rtp/233.50.200.132:5140
CCTV12,http://ycsj.aguihome.com:4022/rtp/233.50.201.123:5140
CCTV13,http://ycsj.aguihome.com:4022/rtp/233.50.201.246:5140
CCTV14,http://ycsj.aguihome.com:4022/rtp/233.50.201.124:5140
CCTV15,http://ycsj.aguihome.com:4022/rtp/233.50.200.133:5140
CCTV16,http://ycsj.aguihome.com:4022/rtp/233.50.200.112:5140
CCTV17,http://ycsj.aguihome.com:4022/rtp/233.50.200.113:5140
湖南卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.103:5140
北京卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.107:5140
浙江卫视,http://ycsj.aguihome.com:4022/rtp/233.50.200.231:5140
东方卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.125:5140
江苏卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.106:5140
江西卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.145:5140
广东卫视,http://ycsj.aguihome.com:4022/rtp/233.50.200.187:5140
东南卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.146:5140
深圳卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.101:5140
四川卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.139:5140
天津卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.104:5140
安徽卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.113:5140
山东卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.105:5140
河北卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.140:5140
河南卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.144:5140
海南卫视,http://ycsj.aguihome.com:4022/rtp/233.50.200.165:5140
湖北卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.114:5140
云南卫视,http://ycsj.aguihome.com:4022/rtp/233.50.200.115:5140
吉林卫视,http://ycsj.aguihome.com:4022/rtp/233.50.202.42:5140
贵州卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.142:5140
辽宁卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.141:5140
重庆卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.143:5140
黑龙江卫视,http://ycsj.aguihome.com:4022/rtp/233.50.201.115:5140






CCTV1,http://115.48.161.1:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://115.48.161.1:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://115.48.161.1:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://115.48.161.1:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://115.48.161.1:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://115.48.161.1:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://115.48.161.1:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://115.48.161.1:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://115.48.161.1:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://115.48.161.1:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://115.48.161.1:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://115.48.161.1:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://115.48.161.1:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://115.48.161.1:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://115.48.161.1:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://115.48.161.1:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://115.48.161.1:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://115.48.161.1:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://115.48.161.1:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://115.48.161.1:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://115.48.161.1:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,http://115.48.161.1:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://115.48.161.1:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://115.48.161.1:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://115.48.161.1:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://115.48.161.1:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://115.48.161.1:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://115.48.161.1:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://115.48.161.1:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
北京少儿,http://115.48.161.1:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://115.48.161.1:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://115.48.161.1:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://125.42.151.218:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://125.42.151.218:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://125.42.151.218:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://125.42.151.218:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://125.42.151.218:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://125.42.151.218:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://125.42.151.218:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://125.42.151.218:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://125.42.151.218:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://125.42.151.218:9901/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://125.42.151.218:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://125.42.151.218:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://125.42.151.218:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://125.42.151.218:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://125.42.151.218:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://125.42.151.218:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://125.42.151.218:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
东方卫视,http://125.42.151.218:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,http://125.42.151.218:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视,http://125.42.151.218:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://125.42.151.218:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://125.42.151.218:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
北京卡通,http://125.42.151.218:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://125.42.151.218:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://125.42.151.218:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://125.42.151.218:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,http://125.42.151.218:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://125.42.151.218:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://125.42.151.218:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://125.42.151.218:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://125.42.151.218:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://101.65.34.130:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://101.65.34.130:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://101.65.34.130:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://101.65.34.130:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://101.65.34.130:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV6,http://101.65.34.130:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://101.65.34.130:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://101.65.34.130:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://101.65.34.130:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://101.65.34.130:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视,http://101.65.34.130:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视,http://101.65.34.130:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://101.65.34.130:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
